flight,camera_view,dt,detection_id,detection_type,detection_score,rgb_image_name,rgb_left,rgb_right,rgb_top,rgb_bottom,ir_image_name,ir_left,ir_right,ir_top,ir_bottom,rgb_image_path,ir_image_path
fl07,C,20190512_002836.704023,polar_bear_fl07_C_104495,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002836.704023_rgb.jpg,4571,4655,2845,2796,polar_bear_2019_fl07_C_20190512_002836.704023_ir.tif,454.305,462.272,295.735,291.057,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002836.704023_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002836.704023_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104629,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3075,3134,4167,4105,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,312.187,317.797,420.214,414.317,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104630,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3158,3212,4173,4101,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,320.032,325.1740000000001,420.818,413.976,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104631,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3216,3262,4169,4095,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,325.518,329.905,420.462,413.434,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104632,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,4722,4760,992,917,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,469.511,473.142,120.332,113.213,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104633,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,4765,4833,1024,958,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,473.561,480.024,123.395,117.115,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104634,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,4651,4745,1023,986,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,462.782,471.689,123.26,119.714,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104635,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,4672,4758,1062,1024,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,464.7480000000001,472.899,126.959,123.322,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104636,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,1925,1984,4379,4293,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,203.342,208.96400000000003,439.763,431.593,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104637,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3241,3304,4114,4075,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,327.91,333.886,415.274,411.552,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104638,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3308,3371,4081,4049,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,334.26199999999994,340.235,412.18,409.121,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104639,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,1851,1934,4363,4330,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,196.353,204.217,438.225,435.0630000000001,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104640,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3084,3136,4258,4200,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,312.993,317.938,428.832,423.316,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104641,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3141,3185,4268,4206,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,318.377,322.569,429.801,423.91,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104642,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3215,3269,4280,4230,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,325.368,330.499,430.975,426.216,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104643,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3200,3254,4243,4197,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,323.969,329.098,427.465,423.085,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_104644,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3248,3282,4239,4180,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,328.509,331.754,427.099,421.497,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002840.441753,polar_bear_fl07_C_141000,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,3148,3204,4287,4231,polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif,319.03,324.353,431.608,426.281,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002840.441753_ir.tif
fl07,C,20190512_002846.424033,polar_bear_fl07_C_104991,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002846.424033_rgb.jpg,5938,6016,3669,3621,polar_bear_2019_fl07_C_20190512_002846.424033_ir.tif,583.15,590.549,374.375,369.795,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002846.424033_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002846.424033_ir.tif
fl07,C,20190512_002852.391635,polar_bear_fl07_C_105349,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002852.391635_rgb.jpg,4143,4219,3708,3664,polar_bear_2019_fl07_C_20190512_002852.391635_ir.tif,413.403,420.611,377.249,373.048,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002852.391635_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002852.391635_ir.tif
fl07,C,20190512_002852.391635,polar_bear_fl07_C_105350,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002852.391635_rgb.jpg,4180,4251,3816,3775,polar_bear_2019_fl07_C_20190512_002852.391635_ir.tif,416.847,423.581,387.489,383.575,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002852.391635_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002852.391635_ir.tif
fl07,C,20190512_002852.391635,polar_bear_fl07_C_105351,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002852.391635_rgb.jpg,4260,4314,3837,3781,polar_bear_2019_fl07_C_20190512_002852.391635_ir.tif,424.401,429.535,389.506,384.179,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002852.391635_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002852.391635_ir.tif
fl07,C,20190512_002853.877478,polar_bear_fl07_C_105410,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,3304,3389,2618,2577,polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif,334.616,342.6740000000001,273.664,269.743,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif
fl07,C,20190512_002853.877478,polar_bear_fl07_C_105411,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,3338,3389,2747,2681,polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif,337.767,342.622,285.879,279.606,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif
fl07,C,20190512_002853.877478,polar_bear_fl07_C_105412,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,3344,3420,2533,2493,polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif,338.441,345.647,265.63,261.808,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif
fl07,C,20190512_002853.877478,polar_bear_fl07_C_105413,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,3397,3471,2673,2629,polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif,343.38199999999995,350.402,278.909,274.709,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif
fl07,C,20190512_002853.877478,polar_bear_fl07_C_105414,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,3429,3491,2655,2589,polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif,346.417,352.3130000000001,277.214,270.937,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002853.877478_ir.tif
fl07,C,20190512_002900.519502,polar_bear_fl07_C_105942,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,3874,3927,747,679,polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif,389.45,394.496,96.7546,90.2919,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif
fl07,C,20190512_002900.519502,polar_bear_fl07_C_105943,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,3952,4019,660,601,polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif,396.869,403.234,88.559,82.9421,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif
fl07,C,20190512_002900.519502,polar_bear_fl07_C_105944,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,3898,3936,799,741,polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif,391.694,395.316,101.682,96.1733,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif
fl07,C,20190512_002900.519502,polar_bear_fl07_C_105945,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,3970,4023,861,807,polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif,398.47,403.509,107.592,102.455,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif
fl07,C,20190512_002900.519502,polar_bear_fl07_C_105946,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,4014,4076,725,689,polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif,402.699,408.58,94.7395,91.3026,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002900.519502_ir.tif
fl07,C,20190512_002905.658980,polar_bear_fl07_C_106479,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002905.658980_rgb.jpg,1442,1515,1412,1363,polar_bear_2019_fl07_C_20190512_002905.658980_ir.tif,159.157,166.085,158.62,153.947,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002905.658980_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002905.658980_ir.tif
fl07,C,20190512_002905.658980,polar_bear_fl07_C_106483,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002905.658980_rgb.jpg,1427,1465,1322,1260,polar_bear_2019_fl07_C_20190512_002905.658980_ir.tif,157.784,161.408,150.076,144.188,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002905.658980_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002905.658980_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107143,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4725,4775,3229,3163,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,468.674,473.435,332.148,325.876,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107144,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4663,4699,3189,3117,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,462.832,466.272,328.326,321.493,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107145,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4734,4766,3472,3419,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,469.403,472.456,355.153,350.12,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107146,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4775,4821,3226,3151,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,473.403,477.79,331.885,324.763,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107147,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4567,4594,3504,3443,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,453.596,456.18,358.1040000000001,352.316,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107148,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4806,4867,3475,3440,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,476.21,481.995,355.483,352.141,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107149,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4594,4641,3380,3328,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,456.212,460.682,346.385,341.44,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107152,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4696,4723,3458,3396,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,465.817,468.401,353.807,347.925,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107153,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4789,4822,3286,3228,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,474.697,477.846,337.56699999999995,332.06,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_107167,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4836,4903,3369,3308,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,479.1,485.465,345.463,339.656,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_002910.835057,polar_bear_fl07_C_142000,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,4622,4690,3249,3209,polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif,458.925,465.375,334.0030000000001,330.185,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_002910.835057_ir.tif
fl07,C,20190512_004140.690590,polar_bear_fl07_C_108262,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004140.690590_rgb.jpg,5756,5820,85,52,polar_bear_2019_fl07_C_20190512_004140.690590_ir.tif,567.736,573.804,34.9364,31.7827,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004140.690590_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004140.690590_ir.tif
fl07,C,20190512_004141.916152,polar_bear_fl07_C_108330,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004141.916152_rgb.jpg,3528,3597,3570,3521,polar_bear_2019_fl07_C_20190512_004141.916152_ir.tif,355.32,361.869,363.899,359.228,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004141.916152_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004141.916152_ir.tif
fl07,C,20190512_004141.916152,polar_bear_fl07_C_108331,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004141.916152_rgb.jpg,3177,3244,1890,1848,polar_bear_2019_fl07_C_20190512_004141.916152_ir.tif,322.972,329.329,204.668,200.66,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004141.916152_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004141.916152_ir.tif
fl07,C,20190512_004141.916152,polar_bear_fl07_C_108332,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004141.916152_rgb.jpg,3017,3088,1666,1626,polar_bear_2019_fl07_C_20190512_004141.916152_ir.tif,307.956,314.689,183.387,179.56799999999996,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004141.916152_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004141.916152_ir.tif
fl07,C,20190512_004144.987404,polar_bear_fl07_C_108440,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004144.987404_rgb.jpg,2189,2236,3394,3348,polar_bear_2019_fl07_C_20190512_004144.987404_ir.tif,228.798,233.265,346.6140000000001,342.237,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004144.987404_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004144.987404_ir.tif
fl07,C,20190512_004144.987404,polar_bear_fl07_C_108441,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004144.987404_rgb.jpg,2237,2271,1165,1105,polar_bear_2019_fl07_C_20190512_004144.987404_ir.tif,234.453,237.698,135.578,129.881,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004144.987404_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004144.987404_ir.tif
fl07,C,20190512_004144.987404,polar_bear_fl07_C_108442,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004144.987404_rgb.jpg,2097,2148,3349,3296,polar_bear_2019_fl07_C_20190512_004144.987404_ir.tif,220.121,224.97,342.3130000000001,337.271,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004144.987404_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004144.987404_ir.tif
fl07,C,20190512_004146.217887,polar_bear_fl07_C_108491,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004146.217887_rgb.jpg,1676,1729,4294,4235,polar_bear_2019_fl07_C_20190512_004146.217887_ir.tif,179.84,184.881,431.599,425.98800000000006,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004146.217887_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004146.217887_ir.tif
fl07,C,20190512_004146.217887,polar_bear_fl07_C_108492,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004146.217887_rgb.jpg,3783,3818,2216,2160,polar_bear_2019_fl07_C_20190512_004146.217887_ir.tif,380.11,383.447,235.797,230.478,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004146.217887_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004146.217887_ir.tif
fl07,C,20190512_004146.217887,polar_bear_fl07_C_108493,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004146.217887_rgb.jpg,1606,1692,4376,4345,polar_bear_2019_fl07_C_20190512_004146.217887_ir.tif,173.18,181.327,439.346,436.372,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004146.217887_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004146.217887_ir.tif
fl07,C,20190512_004147.449953,polar_bear_fl07_C_108533,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004147.449953_rgb.jpg,458,496,2764,2699,polar_bear_2019_fl07_C_20190512_004147.449953_ir.tif,65.4373,69.063,286.1690000000001,279.997,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004147.449953_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004147.449953_ir.tif
fl07,C,20190512_004149.920559,polar_bear_fl07_C_108567,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004149.920559_rgb.jpg,1733,1780,3738,3691,polar_bear_2019_fl07_C_20190512_004149.920559_ir.tif,185.508,189.976,378.977,374.506,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004149.920559_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004149.920559_ir.tif
fl07,C,20190512_004149.920559,polar_bear_fl07_C_108568,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004149.920559_rgb.jpg,1688,1750,3660,3610,polar_bear_2019_fl07_C_20190512_004149.920559_ir.tif,181.292,187.18,371.578,366.816,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004149.920559_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004149.920559_ir.tif
fl07,C,20190512_004149.920559,polar_bear_fl07_C_108569,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004149.920559_rgb.jpg,2231,2255,3876,3826,polar_bear_2019_fl07_C_20190512_004149.920559_ir.tif,232.528,234.822,392.26,387.515,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004149.920559_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004149.920559_ir.tif
fl07,C,20190512_004202.955020,polar_bear_fl07_C_108595,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004202.955020_rgb.jpg,3740,3774,1635,1574,polar_bear_2019_fl07_C_20190512_004202.955020_ir.tif,376.335,379.58,180.765,174.97400000000005,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004202.955020_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004202.955020_ir.tif
fl07,C,20190512_004202.955020,polar_bear_fl07_C_108596,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004202.955020_rgb.jpg,3741,3798,1524,1461,polar_bear_2019_fl07_C_20190512_004202.955020_ir.tif,376.485,381.906,170.266,164.275,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004202.955020_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004202.955020_ir.tif
fl07,C,20190512_004206.059168,polar_bear_fl07_C_108601,ringed_seal,1.0,polar_bear_2019_fl07_C_20190512_004206.059168_rgb.jpg,991,1035,3069,3015,polar_bear_2019_fl07_C_20190512_004206.059168_ir.tif,115.683,119.87,315.2940000000001,310.161,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004206.059168_rgb.jpg,Images/fl07/CENT/polar_bear_2019_fl07_C_20190512_004206.059168_ir.tif
